,sma,ama1,ama2,axa2,axa3
0,0.4637281910009183,0.42056932966023874,0.3627180899908173,0.2956841138659321,0.11294765840220386
1,0.6216712580348944,0.4820936639118457,0.2892561983471074,0.519742883379247,0.2644628099173554
2,0.5922865013774105,0.3480257116620753,0.3544536271808999,0.48484848484848486,0.37373737373737376
3,0.44077134986225897,0.35996326905417814,0.27823691460055094,0.38475665748393023,0.31313131313131315
4,0.36455463728191,0.28833792470156105,0.30670339761248855,0.349862258953168,0.3085399449035813
5,0.256198347107438,0.25895316804407714,0.21487603305785125,0.25436179981634527,0.2571166207529844
6,0.20293847566574838,0.11662075298438934,0.11202938475665748,0.11662075298438934,0.11386593204775022
7,0.3351698806244261,0.21854912764003673,0.21671258034894397,0.2194674012855831,0.21671258034894397
