$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '**8 bit ripple carry adder'
tplh_s0,tplh_s1,tplh_s2,tplh_s3,tplh_s4,tplh_s5,tplh_s6,tplh_s7,q_dut,q_in,q_out,temper,alter#
1.129e-11, 7.748e-12,   failed,   failed,   failed,   failed,   failed, 5.799e-12,-2.054e-14,-1.965e-14,-1.965e-14,  25.0000,1
