$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '* 4 bit dedicated greater comparator'
tplh,q_dut,q_in,temper,alter#
3.766e-11,-2.531e-15,-1.379e-15,  25.0000,1
